Id,site,date,pixels,meanBare,stdevBare,meanGreen,stdevGreen,meanDead,stdevDead
4,WITCHCON1,201212201302,174,70.08,4.21,0.67,0.47,27.86,4.18
5,WITCHCON2,201212201302,179,70.33,5.47,1.13,0.43,27.15,5.34
6,WITCHCON3,201212201302,176,76.64,6.28,1.02,0.29,21.02,6.14
1,WITCHEX1,201303201305,171,79.47,4.68,0.40,0.49,18.57,4.72
2,WITCHEX2,201303201305,175,75.72,11.90,0.18,0.38,22.43,11.96
3,WITCHEX3,201303201305,180,82.06,3.65,0.42,0.49,15.98,3.65
4,WITCHCON1,201303201305,174,74.86,4.74,0.06,0.24,23.40,4.74
5,WITCHCON2,201303201305,179,73.25,8.41,0.38,0.57,24.69,8.30
6,WITCHCON3,201303201305,178,81.33,4.58,0.41,0.49,16.73,4.63
1,WITCHEX1,201306201308,171,68.41,8.41,2.73,3.15,27.39,7.18
2,WITCHEX2,201306201308,175,47.80,12.38,10.67,5.00,39.92,9.13
3,WITCHEX3,201306201308,180,58.91,11.80,9.47,6.77,30.11,6.26
4,WITCHCON1,201306201308,174,62.41,8.64,1.02,1.01,35.03,8.28
5,WITCHCON2,201306201308,179,57.42,11.02,7.57,5.91,33.47,6.44
6,WITCHCON3,201306201308,178,66.28,12.34,5.82,6.35,26.51,6.83
1,WITCHEX1,201309201311,171,74.01,5.81,1.38,0.89,23.16,5.58
2,WITCHEX2,201309201311,175,61.57,11.84,2.56,1.60,34.37,10.83
3,WITCHEX3,201309201311,180,68.36,7.57,2.64,1.92,27.43,5.98
4,WITCHCON1,201309201311,174,68.84,4.35,0.93,0.35,28.95,4.25
5,WITCHCON2,201309201311,179,65.14,8.19,3.23,2.29,30.24,6.32
6,WITCHCON3,201309201311,178,72.17,8.86,2.46,2.54,23.85,6.65
1,WITCHEX1,201312201402,171,76.71,5.45,0.95,0.26,20.94,5.42
2,WITCHEX2,201312201402,175,69.72,11.05,1.12,0.37,27.77,10.81
3,WITCHEX3,201312201402,180,75.41,5.65,1.08,0.31,22.03,5.32
4,WITCHCON1,201312201402,174,72.28,3.42,0.73,0.46,25.72,3.33
5,WITCHCON2,201312201402,179,69.12,6.79,1.32,0.66,28.06,6.40
6,WITCHCON3,201312201402,178,75.14,7.75,1.22,0.59,22.22,7.20
1,WITCHEX1,201403201405,171,66.36,7.03,2.53,2.23,29.47,6.60
2,WITCHEX2,201403201405,175,54.39,14.86,2.71,1.83,41.55,13.68
3,WITCHEX3,201403201405,180,62.58,11.08,2.66,2.16,33.34,9.32
4,WITCHCON1,201403201405,174,59.90,7.75,1.03,0.85,37.58,7.61
5,WITCHCON2,201403201405,179,56.79,10.96,5.88,4.07,35.91,7.67
6,WITCHCON3,201403201405,178,66.02,12.07,4.11,4.01,28.45,8.57
1,WITCHEX1,201406201408,171,68.33,7.51,1.45,1.25,28.73,7.09
2,WITCHEX2,201406201408,175,63.14,14.97,0.73,0.69,34.61,14.68
3,WITCHEX3,201406201408,180,70.25,9.24,1.21,0.88,27.27,8.61
4,WITCHCON1,201406201408,174,62.59,7.93,0.48,0.60,35.45,7.89
5,WITCHCON2,201406201408,179,60.52,12.34,2.42,2.29,35.57,10.63
6,WITCHCON3,201406201408,178,68.82,10.73,1.85,1.79,28.03,9.57
1,WITCHEX1,201409201411,171,73.98,5.47,1.13,0.42,23.31,5.44
2,WITCHEX2,201409201411,175,68.65,9.20,1.30,0.73,28.75,8.77
3,WITCHEX3,201409201411,180,72.04,6.28,1.47,1.00,25.04,5.43
4,WITCHCON1,201409201411,174,68.52,4.30,0.89,0.35,29.28,4.18
5,WITCHCON2,201409201411,179,66.44,7.97,1.78,1.09,30.26,7.21
6,WITCHCON3,201409201411,178,72.06,8.56,2.08,1.85,24.39,6.97
1,WITCHEX1,201412201502,171,71.98,6.12,2.11,1.40,24.40,5.97
2,WITCHEX2,201412201502,175,66.97,9.83,2.75,2.47,28.86,8.15
3,WITCHEX3,201412201502,180,72.15,5.66,1.58,0.89,24.79,4.94
4,WITCHCON1,201412201502,174,68.01,4.84,1.07,0.43,29.56,4.70
5,WITCHCON2,201412201502,179,65.79,7.31,2.30,1.28,30.35,6.46
6,WITCHCON3,201412201502,178,72.42,7.77,1.75,1.20,24.22,6.85
1,WITCHEX1,201503201505,171,71.53,6.08,1.94,1.52,25.02,5.63
2,WITCHEX2,201503201505,175,68.82,13.56,1.85,1.79,27.91,12.49
3,WITCHEX3,201503201505,180,74.85,8.22,1.14,0.56,22.77,7.83
4,WITCHCON1,201503201505,174,65.32,7.21,0.87,0.75,32.43,7.08
5,WITCHCON2,201503201505,179,74.77,7.40,1.25,1.33,22.58,6.44
6,WITCHCON3,201503201505,178,73.11,10.59,1.33,0.81,24.25,9.89
1,WITCHEX1,201506201508,171,61.46,7.57,5.88,4.09,31.16,7.05
2,WITCHEX2,201506201508,175,49.51,11.95,6.17,3.61,42.89,9.61
3,WITCHEX3,201506201508,180,61.04,11.02,2.80,2.37,34.68,9.20
4,WITCHCON1,201506201508,174,55.73,8.63,1.22,1.16,41.59,8.40
5,WITCHCON2,201506201508,179,60.31,11.54,5.43,5.89,32.82,7.43
6,WITCHCON3,201506201508,178,62.78,11.23,5.00,4.67,30.67,7.35
1,WITCHEX1,201509201511,171,68.92,5.73,3.11,1.79,26.50,5.44
2,WITCHEX2,201509201511,175,61.81,8.67,2.22,1.01,34.47,8.13
3,WITCHEX3,201509201511,180,68.58,7.03,1.67,1.07,28.23,6.23
4,WITCHCON1,201509201511,174,64.30,5.41,1.07,0.57,33.25,5.33
5,WITCHCON2,201509201511,179,67.89,7.75,2.40,2.06,28.20,5.99
6,WITCHCON3,201509201511,178,68.34,8.97,2.42,1.85,27.65,7.71
1,WITCHEX1,201512201602,171,71.64,5.92,2.30,1.32,24.63,5.54
2,WITCHEX2,201512201602,175,67.90,8.84,2.44,1.54,28.12,7.74
3,WITCHEX3,201512201602,180,71.49,7.25,2.43,2.07,24.53,5.55
4,WITCHCON1,201512201602,174,66.60,4.12,1.22,0.60,30.75,3.89
5,WITCHCON2,201512201602,179,69.11,7.17,2.72,2.44,26.58,5.55
6,WITCHCON3,201512201602,178,70.84,8.60,3.30,2.55,24.38,6.49
1,WITCHEX1,201603201605,171,69.80,6.05,1.15,0.68,27.65,5.97
2,WITCHEX2,201603201605,175,68.33,11.07,0.99,0.41,29.29,10.84
3,WITCHEX3,201603201605,180,76.46,7.31,0.81,0.42,21.41,7.22
4,WITCHCON1,201603201605,174,65.41,6.38,0.28,0.45,32.68,6.35
5,WITCHCON2,201603201605,179,69.03,8.65,1.00,0.42,28.69,8.57
6,WITCHCON3,201603201605,178,71.85,9.14,1.13,0.77,25.74,8.73
1,WITCHEX1,201606201608,171,61.64,7.81,5.04,3.32,31.85,7.11
2,WITCHEX2,201606201608,175,54.08,11.00,7.31,5.29,37.10,7.99
3,WITCHEX3,201606201608,180,63.31,11.08,3.62,3.53,31.68,8.18
4,WITCHCON1,201606201608,174,59.14,7.40,0.66,0.63,38.72,7.38
5,WITCHCON2,201606201608,179,58.37,10.42,7.38,5.38,32.75,6.70
6,WITCHCON3,201606201608,178,64.51,11.50,5.34,5.76,28.73,6.56
1,WITCHEX1,201609201611,171,61.99,6.50,8.83,2.89,27.67,6.50
2,WITCHEX2,201609201611,175,55.67,6.24,9.53,2.86,33.23,4.04
3,WITCHEX3,201609201611,180,59.44,7.30,8.32,3.84,30.68,4.10
4,WITCHCON1,201609201611,174,57.81,5.10,3.48,1.71,37.18,5.39
5,WITCHCON2,201609201611,179,59.93,7.90,8.50,3.78,30.06,4.97
6,WITCHCON3,201609201611,178,62.21,8.81,9.88,4.97,26.39,4.50
1,WITCHEX1,201612201702,171,65.24,6.12,3.19,1.40,30.04,5.90
2,WITCHEX2,201612201702,175,56.77,9.54,4.95,2.54,36.74,7.59
3,WITCHEX3,201612201702,180,60.60,8.70,4.14,2.47,33.71,6.72
4,WITCHCON1,201612201702,174,60.36,5.84,1.11,0.50,37.09,5.75
5,WITCHCON2,201612201702,179,59.00,9.36,5.22,3.03,34.22,7.07
6,WITCHCON3,201612201702,178,62.68,10.23,5.02,2.92,30.78,7.70
1,WITCHEX1,201703201705,171,68.29,5.83,1.26,0.64,28.93,5.61
2,WITCHEX2,201703201705,175,59.19,13.95,2.78,2.01,36.64,12.54
3,WITCHEX3,201703201705,180,65.07,11.09,2.00,1.37,31.53,9.94
4,WITCHCON1,201703201705,174,63.39,6.23,0.39,0.51,34.61,6.26
5,WITCHCON2,201703201705,179,62.61,11.86,2.73,2.35,33.21,9.89
6,WITCHCON3,201703201705,178,66.18,12.47,1.98,1.59,30.38,11.13
1,WITCHEX1,201706201708,171,66.00,7.34,1.53,1.29,31.09,6.76
2,WITCHEX2,201706201708,175,58.11,15.52,2.19,2.03,38.31,14.18
3,WITCHEX3,201706201708,180,64.74,12.22,1.61,1.48,32.29,11.10
4,WITCHCON1,201706201708,174,63.02,7.55,0.20,0.42,35.14,7.61
5,WITCHCON2,201706201708,179,61.77,12.96,2.44,2.39,34.42,11.14
6,WITCHCON3,201706201708,178,63.63,13.29,2.59,2.54,32.47,11.06
1,WITCHEX1,201709201711,171,71.59,4.70,1.15,0.37,25.78,4.65
2,WITCHEX2,201709201711,175,65.73,9.19,1.61,0.84,31.10,8.54
3,WITCHEX3,201709201711,180,69.25,7.00,1.36,0.59,28.00,6.61
4,WITCHCON1,201709201711,174,67.85,3.70,0.87,0.38,29.92,3.65
5,WITCHCON2,201709201711,179,66.37,8.61,1.95,1.25,30.22,7.76
6,WITCHCON3,201709201711,178,69.08,9.08,1.65,1.00,27.65,8.25
1,WITCHEX1,201712201802,171,71.55,4.74,0.98,0.24,25.98,4.76
2,WITCHEX2,201712201802,175,68.74,8.26,1.18,0.41,28.64,8.02
3,WITCHEX3,201712201802,180,71.76,6.19,1.07,0.25,25.73,6.01
4,WITCHCON1,201712201802,174,68.19,3.91,0.68,0.46,29.76,3.93
5,WITCHCON2,201712201802,179,66.64,8.02,1.55,0.68,30.32,7.64
6,WITCHCON3,201712201802,178,70.24,8.19,1.12,0.37,27.12,8.05
1,WITCHEX1,201803201805,171,77.61,4.54,0.15,0.36,20.50,4.64
2,WITCHEX2,201803201805,175,78.02,7.52,0.24,0.43,20.03,7.53
3,WITCHEX3,201803201805,180,80.98,5.37,0.15,0.36,17.07,5.37
4,WITCHCON1,201803201805,174,75.43,3.99,0.00,0.00,23.23,3.96
5,WITCHCON2,201803201805,179,75.77,7.40,0.19,0.39,22.26,7.42
6,WITCHCON3,201803201805,178,77.82,7.51,0.28,0.45,20.19,7.54
1,WITCHEX1,201806201808,171,80.35,4.67,0.02,0.15,17.80,4.66
2,WITCHEX2,201806201808,175,80.41,7.82,0.12,0.34,17.74,7.87
3,WITCHEX3,201806201808,180,83.92,4.68,0.12,0.33,14.15,4.72
4,WITCHCON1,201806201808,174,78.85,4.27,0.00,0.00,19.93,4.18
5,WITCHCON2,201806201808,179,78.25,7.37,0.03,0.18,19.90,7.41
6,WITCHCON3,201806201808,178,80.25,6.92,0.06,0.23,17.86,6.94
1,WITCHEX1,201809201811,171,75.95,4.44,0.97,0.17,21.88,4.45
2,WITCHEX2,201809201811,175,76.19,5.06,0.97,0.17,21.63,4.94
3,WITCHEX3,201809201811,180,78.45,3.14,1.00,0.00,19.34,3.05
4,WITCHCON1,201809201811,174,72.10,3.48,0.32,0.46,25.93,3.47
5,WITCHCON2,201809201811,179,72.49,5.11,1.02,0.15,25.08,5.05
6,WITCHCON3,201809201811,178,75.84,4.90,0.99,0.11,21.94,4.89
1,WITCHEX1,201812201902,171,77.49,3.90,0.95,0.21,20.43,3.90
2,WITCHEX2,201812201902,175,78.93,4.58,0.99,0.11,18.91,4.54
3,WITCHEX3,201812201902,180,79.97,2.59,1.00,0.00,17.82,2.57
4,WITCHCON1,201812201902,174,73.15,3.18,0.22,0.41,24.90,3.21
5,WITCHCON2,201812201902,179,75.83,4.12,1.00,0.00,21.95,4.05
6,WITCHCON3,201812201902,178,77.41,4.20,1.00,0.00,20.36,4.15
1,WITCHEX1,201903201905,171,83.44,3.91,0.14,0.35,14.66,3.98
2,WITCHEX2,201903201905,175,85.63,3.87,0.38,0.50,12.39,3.98
3,WITCHEX3,201903201905,180,87.04,1.99,0.73,0.45,10.90,2.03
4,WITCHCON1,201903201905,174,80.60,3.12,0.00,0.00,18.07,3.12
5,WITCHCON2,201903201905,179,83.25,3.37,0.10,0.30,14.87,3.43
6,WITCHCON3,201903201905,178,84.18,3.50,0.28,0.45,13.84,3.50
1,WITCHEX1,201906201908,171,85.40,3.86,0.09,0.29,12.76,3.94
2,WITCHEX2,201906201908,175,89.28,3.00,0.21,0.42,8.90,3.08
3,WITCHEX3,201906201908,180,89.12,1.53,0.40,0.49,8.92,1.51
4,WITCHCON1,201906201908,174,83.31,3.01,0.00,0.00,15.56,3.05
5,WITCHCON2,201906201908,179,85.95,2.80,0.06,0.24,12.30,2.87
6,WITCHCON3,201906201908,178,86.31,2.66,0.11,0.32,11.90,2.77
1,WITCHEX1,201909201911,171,81.97,4.03,0.81,0.39,16.02,4.07
2,WITCHEX2,201909201911,175,84.12,3.11,0.98,0.15,13.83,3.15
3,WITCHEX3,201909201911,180,84.96,1.68,1.00,0.00,12.95,1.68
4,WITCHCON1,201909201911,174,77.83,3.04,0.01,0.08,20.32,2.96
5,WITCHCON2,201909201911,179,80.83,3.07,0.94,0.24,17.15,3.07
6,WITCHCON3,201909201911,178,82.16,2.89,0.98,0.15,15.79,2.88
1,WITCHEX1,201912202002,171,79.15,3.82,0.91,0.29,18.73,3.82
2,WITCHEX2,201912202002,175,81.77,3.92,1.00,0.19,16.05,3.88
3,WITCHEX3,201912202002,180,82.27,1.94,0.99,0.07,15.59,1.91
4,WITCHCON1,201912202002,174,75.90,2.68,0.12,0.33,22.17,2.68
5,WITCHCON2,201912202002,179,78.02,3.30,0.99,0.07,19.78,3.27
6,WITCHCON3,201912202002,178,80.35,3.23,1.00,0.00,17.52,3.18
1,WITCHEX1,202003202005,171,81.85,3.82,0.67,0.47,16.16,3.87
2,WITCHEX2,202003202005,175,80.22,8.49,1.22,0.81,17.15,7.86
3,WITCHEX3,202003202005,180,84.03,4.80,1.06,0.31,13.71,4.53
4,WITCHCON1,202003202005,174,78.91,2.88,0.02,0.13,19.35,2.90
5,WITCHCON2,202003202005,179,78.84,6.24,1.06,0.76,18.82,5.73
6,WITCHCON3,202003202005,178,83.26,5.35,1.02,0.24,14.62,5.14
1,WITCHEX1,202006202008,171,85.68,3.42,0.28,0.45,12.41,3.59
2,WITCHEX2,202006202008,175,85.97,6.20,0.66,0.54,11.89,6.18
3,WITCHEX3,202006202008,180,88.00,3.17,0.78,0.43,9.87,3.19
4,WITCHCON1,202006202008,174,84.17,2.53,0.01,0.08,14.42,2.61
5,WITCHCON2,202006202008,179,84.17,4.18,0.28,0.45,13.87,4.12
6,WITCHCON3,202006202008,178,86.72,3.62,0.51,0.50,11.29,3.64
1,WITCHEX1,202009202011,171,78.74,5.05,1.20,0.54,18.63,4.91
2,WITCHEX2,202009202011,175,79.13,5.43,1.25,0.80,18.19,4.91
3,WITCHEX3,202009202011,180,80.01,4.52,1.49,1.12,17.08,3.56
4,WITCHCON1,202009202011,174,74.01,3.38,0.78,0.42,23.90,3.37
5,WITCHCON2,202009202011,179,76.58,4.78,1.41,0.87,20.53,4.17
6,WITCHCON3,202009202011,178,79.21,5.30,1.67,1.56,17.67,4.12
1,WITCHEX1,202012202102,171,77.57,5.27,1.01,0.31,19.98,5.30
2,WITCHEX2,202012202102,175,80.26,5.09,1.13,0.49,17.33,4.75
3,WITCHEX3,202012202102,180,79.02,4.29,1.33,0.91,18.32,3.62
4,WITCHCON1,202012202102,174,73.82,3.16,0.39,0.49,24.17,3.12
5,WITCHCON2,202012202102,179,74.41,4.88,1.56,1.00,22.54,4.15
6,WITCHCON3,202012202102,178,77.83,4.74,1.35,0.74,19.41,4.19
1,WITCHEX1,202103202105,171,72.07,6.69,1.73,1.44,24.78,6.53
2,WITCHEX2,202103202105,175,76.78,9.93,2.19,2.17,19.70,8.37
3,WITCHEX3,202103202105,180,76.86,8.44,2.02,2.45,19.93,6.48
4,WITCHCON1,202103202105,174,67.43,5.84,0.57,0.57,30.46,5.71
5,WITCHCON2,202103202105,179,69.42,8.91,4.81,4.97,24.30,5.10
6,WITCHCON3,202103202105,178,73.16,9.13,3.22,4.18,22.30,5.83
1,WITCHEX1,202106202108,171,78.94,5.07,0.70,0.47,19.01,5.08
2,WITCHEX2,202106202108,175,83.57,6.59,0.64,0.50,14.33,6.51
3,WITCHEX3,202106202108,180,84.18,5.09,0.54,0.54,13.67,4.85
4,WITCHCON1,202106202108,174,75.79,4.26,0.02,0.13,22.52,4.23
5,WITCHCON2,202106202108,179,76.98,8.29,0.97,1.00,20.54,7.66
6,WITCHCON3,202106202108,178,81.26,6.39,0.88,0.76,16.54,5.98
1,WITCHEX1,202109202111,171,79.19,4.42,0.88,0.32,18.72,4.54
2,WITCHEX2,202109202111,175,82.01,4.18,0.97,0.17,15.84,4.18
3,WITCHEX3,202109202111,180,80.38,3.06,0.98,0.13,17.39,3.03
4,WITCHCON1,202109202111,174,74.51,2.97,0.17,0.38,23.61,2.99
5,WITCHCON2,202109202111,179,77.12,5.38,1.07,0.38,20.45,5.01
6,WITCHCON3,202109202111,178,79.72,4.31,1.02,0.20,18.07,4.15
1,WITCHEX1,202112202202,171,73.63,5.82,1.97,1.16,22.82,5.71
2,WITCHEX2,202112202202,175,72.71,8.39,4.56,4.09,21.20,4.94
3,WITCHEX3,202112202202,180,74.26,5.56,2.75,2.79,21.34,3.22
4,WITCHCON1,202112202202,174,68.94,3.78,1.26,0.64,28.33,3.65
5,WITCHCON2,202112202202,179,69.26,6.78,5.74,4.25,23.50,3.45
6,WITCHCON3,202112202202,178,73.33,6.45,3.58,3.51,21.62,3.71
1,WITCHEX1,202203202205,171,71.07,6.02,2.12,1.37,25.38,5.81
2,WITCHEX2,202203202205,175,66.01,14.51,5.51,4.56,27.07,10.83
3,WITCHEX3,202203202205,180,73.03,8.86,2.65,2.79,22.96,6.37
4,WITCHCON1,202203202205,174,62.57,6.99,1.94,1.48,33.99,6.54
5,WITCHCON2,202203202205,179,68.84,9.75,3.45,2.86,26.31,7.49
6,WITCHCON3,202203202205,178,69.71,9.03,4.22,4.17,24.62,5.48
1,WITCHEX1,202206202208,171,61.13,7.18,6.83,4.02,30.56,7.44
2,WITCHEX2,202206202208,175,60.71,13.78,6.37,5.50,31.55,9.74
3,WITCHEX3,202206202208,180,63.54,10.05,4.69,4.94,30.33,6.79
4,WITCHCON1,202206202208,174,53.95,8.32,2.83,2.38,41.75,8.17
5,WITCHCON2,202206202208,179,65.89,10.02,4.56,3.85,28.18,6.95
6,WITCHCON3,202206202208,178,65.51,9.70,7.13,6.91,26.03,4.32
1,WITCHEX1,202209202211,171,69.84,5.36,2.42,1.47,26.20,5.47
2,WITCHEX2,202209202211,175,68.54,9.39,3.29,2.90,26.78,7.47
3,WITCHEX3,202209202211,180,70.88,6.99,2.44,2.41,25.23,5.08
4,WITCHCON1,202209202211,174,63.72,5.33,1.41,0.99,33.40,5.15
5,WITCHCON2,202209202211,179,69.17,7.50,3.79,2.66,25.58,5.55
6,WITCHCON3,202209202211,178,71.30,8.13,3.33,3.55,23.97,5.25
1,WITCHEX1,202212202302,171,70.25,5.13,1.86,1.03,26.24,4.97
2,WITCHEX2,202212202302,175,64.23,10.23,4.53,2.98,29.62,7.64
3,WITCHEX3,202212202302,180,67.66,6.52,2.95,1.99,27.91,4.80
4,WITCHCON1,202212202302,174,63.22,5.51,1.24,0.68,34.15,5.45
5,WITCHCON2,202212202302,179,67.92,7.22,2.90,2.11,27.61,5.60
6,WITCHCON3,202212202302,178,69.70,8.27,2.46,1.93,26.37,6.74
1,WITCHEX1,202303202305,171,76.25,4.59,0.75,0.43,21.75,4.64
2,WITCHEX2,202303202305,175,75.39,11.56,0.64,0.49,22.44,11.39
3,WITCHEX3,202303202305,180,79.02,5.88,0.66,0.49,18.86,5.73
4,WITCHCON1,202303202305,174,70.36,5.72,0.07,0.25,27.90,5.71
5,WITCHCON2,202303202305,179,75.08,7.66,0.75,0.46,22.80,7.52
6,WITCHCON3,202303202305,178,77.45,7.28,0.77,0.43,20.49,7.19
1,WITCHEX1,202306202308,171,72.65,6.14,0.87,0.61,25.04,6.01
2,WITCHEX2,202306202308,175,70.27,14.05,1.12,1.15,27.12,13.27
3,WITCHEX3,202306202308,180,75.17,9.11,1.06,1.61,22.31,8.04
4,WITCHCON1,202306202308,174,66.26,7.23,0.14,0.35,31.97,7.16
5,WITCHCON2,202306202308,179,69.53,10.51,2.12,2.41,26.88,8.74
6,WITCHCON3,202306202308,178,72.04,10.05,1.62,1.73,24.98,8.69
1,WITCHEX1,202309202311,171,73.86,4.92,1.01,0.37,23.68,4.90
2,WITCHEX2,202309202311,175,70.23,9.20,1.29,0.55,27.07,8.79
3,WITCHEX3,202309202311,180,72.79,6.56,1.31,0.78,24.41,5.83
4,WITCHCON1,202309202311,174,68.66,4.33,0.63,0.48,29.31,4.36
5,WITCHCON2,202309202311,179,70.85,7.54,1.71,1.23,26.06,6.49
6,WITCHCON3,202309202311,178,72.26,8.13,1.44,0.93,24.81,7.32
1,WITCHEX1,202312202402,171,73.83,4.51,1.16,0.50,23.47,4.49
2,WITCHEX2,202312202402,175,71.62,10.07,1.62,1.01,25.22,9.17
3,WITCHEX3,202312202402,180,73.16,6.65,1.31,0.72,23.95,6.08
4,WITCHCON1,202312202402,174,68.57,4.50,0.97,0.39,29.09,4.32
5,WITCHCON2,202312202402,179,71.20,6.57,1.84,1.37,25.51,5.60
6,WITCHCON3,202312202402,178,71.02,8.57,1.69,1.35,25.77,7.48
1,WITCHEX1,202403202405,171,78.57,4.82,0.88,0.47,19.29,4.69
2,WITCHEX2,202403202405,175,77.28,12.06,1.19,0.86,20.24,11.42
3,WITCHEX3,202403202405,180,81.73,6.30,0.90,0.35,16.19,6.14
4,WITCHCON1,202403202405,174,72.99,5.37,0.30,0.48,25.06,5.24
5,WITCHCON2,202403202405,179,72.84,10.27,2.40,3.14,23.40,7.69
6,WITCHCON3,202403202405,178,75.48,8.71,1.11,0.57,22.22,8.33
1,WITCHEX1,202406202408,171,78.37,4.89,0.62,0.57,19.54,4.76
2,WITCHEX2,202406202408,175,75.38,12.69,0.98,1.26,22.03,11.81
3,WITCHEX3,202406202408,180,79.32,8.19,0.89,1.48,18.29,7.16
4,WITCHCON1,202406202408,174,72.76,5.41,0.12,0.33,25.41,5.33
5,WITCHCON2,202406202408,179,72.44,10.63,2.01,2.91,24.10,8.51
6,WITCHCON3,202406202408,178,74.58,10.03,1.43,1.64,22.68,8.75
1,WITCHEX1,202409202411,171,76.50,4.76,1.18,0.62,20.87,4.49
2,WITCHEX2,202409202411,175,74.20,9.23,1.75,1.52,22.53,8.06
3,WITCHEX3,202409202411,180,75.94,6.41,1.33,0.76,21.36,5.70
4,WITCHCON1,202409202411,174,71.60,3.84,0.85,0.36,26.26,3.74
5,WITCHCON2,202409202411,179,72.37,6.86,2.00,1.82,24.25,5.52
6,WITCHCON3,202409202411,178,72.94,7.55,1.46,0.93,24.07,6.79
1,WITCHEX1,202412202502,171,76.51,4.55,1.02,0.26,20.96,4.53
2,WITCHEX2,202412202502,175,75.35,7.61,1.15,0.49,22.06,7.21
3,WITCHEX3,202412202502,180,75.46,5.38,1.31,0.68,21.74,4.86
4,WITCHCON1,202412202502,174,72.33,3.90,0.65,0.48,25.64,3.84
5,WITCHCON2,202412202502,179,73.34,6.34,1.41,0.89,23.81,5.73
6,WITCHCON3,202412202502,178,72.86,7.01,1.32,0.73,24.30,6.50
1,WITCHEX1,202503202505,171,77.82,4.79,0.74,0.44,20.15,4.79
2,WITCHEX2,202503202505,175,82.28,7.82,0.47,0.52,15.69,7.81
3,WITCHEX3,202503202505,180,80.71,7.26,0.86,0.56,17.20,7.03
4,WITCHCON1,202503202505,174,73.98,4.95,0.03,0.17,24.25,4.82
5,WITCHCON2,202503202505,179,74.19,10.36,1.12,1.14,23.39,9.54
6,WITCHCON3,202503202505,178,77.03,6.95,0.75,0.45,20.95,6.93
1,WITCHEX1,202506202508,171,80.96,4.63,0.29,0.45,17.09,4.61
2,WITCHEX2,202506202508,175,86.02,6.60,0.21,0.44,12.13,6.68
3,WITCHEX3,202506202508,180,84.71,5.95,0.22,0.41,13.44,5.88
4,WITCHCON1,202506202508,174,77.84,4.72,0.00,0.00,20.63,4.64
5,WITCHCON2,202506202508,179,80.50,8.66,0.13,0.34,17.57,8.58
6,WITCHCON3,202506202508,178,81.50,5.95,0.08,0.28,16.61,5.94
